box_score_id,set,is_europe,24Clock,gameClock,homeScore,quarter,visitorScore
8D509D12-3058-4E52-B7BE-78A51B3963A7,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
8E0783C7-3F85-4087-B492-114E013EFE13,train,False,"[[699, 9], [747, 45]]","[[599, 9], [683, 43]]","[[398, 6], [464, 40]]","[[481, 2], [512, 45]]","[[160, 8], [229, 43]]"
8E6D2988-8408-4BF4-B228-D444C1D7F163,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
8EC030B2-F3EE-48D3-9575-1DDD221F5DFD,train,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
8F036545-E274-4F7A-8F53-FC7893B1B569,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
90D0CFDF-54D2-4862-8BAA-C3A0658BA4DA,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
915C25F5-E357-408F-9805-62623D47EDC6,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
9184E7CC-D544-4DB6-939F-CB4933F0C839,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
92101036-39D8-496E-8D2E-E7FDEE63C88C,test,False,"[[194, 45], [242, 74]]","[[102, 47], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [63, 76]]","[[81, 2], [133, 36]]"
94A9E698-E88A-41E9-B856-E277A81516C2,validation,False,"[[699, 9], [747, 45]]","[[599, 9], [683, 43]]","[[398, 6], [464, 40]]","[[481, 2], [512, 45]]","[[160, 8], [229, 43]]"
95BD86AB-9F6E-41A2-A7B4-D409ABCDC638,train,False,"[[752, 6], [797, 43]]","[[655, 9], [751, 43]]","[[495, 9], [556, 46]]","[[569, 11], [615, 41]]","[[219, 11], [281, 46]]"
95BF6DDF-F94A-476B-8312-E36A757C0A10,train,False,"[[752, 5], [797, 42]]","[[655, 8], [751, 42]]","[[495, 8], [556, 45]]","[[569, 10], [615, 40]]","[[219, 10], [281, 45]]"
9680AB63-EA74-4F78-84FF-19A3EC2628F4,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
97C96646-668C-4F82-B9E7-ACD3AF4E97CF,train,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
98301BDE-6972-42D4-847F-A4AEE89D59FE,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
9A27539A-45BE-4A60-A1A3-E686DE659A78,test,False,"[[194, 45], [242, 74]]","[[83, 45], [181, 75]]","[[203, 5], [256, 36]]","[[29, 48], [63, 76]]","[[81, 2], [133, 36]]"
9A668C08-D3D1-4AED-BF26-581CD18AA0FC,train,False,"[[752, 6], [797, 43]]","[[655, 9], [751, 43]]","[[495, 9], [556, 46]]","[[569, 11], [615, 41]]","[[219, 11], [281, 46]]"
9A85B535-BD6C-4CF0-ACE9-B530E03728FD,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
9AD71D21-1F77-4A03-B973-28D9F9419968,train,False,"[[752, 6], [797, 43]]","[[655, 9], [751, 43]]","[[495, 9], [556, 46]]","[[569, 11], [615, 41]]","[[219, 11], [281, 46]]"
9AF6A99A-6815-4A77-BEEB-C9E449B4F260,test,False,"[[165, 81], [217, 113]]","[[65, 80], [147, 114]]","[[141, 38], [222, 85]]","[[15, 85], [69, 114]]","[[141, 1], [223, 44]]"
9B383375-CE93-4384-9475-52778D35CF69,test,False,"[[171, 87], [214, 119]]","[[74, 88], [146, 119]]","[[152, 47], [222, 87]]","[[20, 91], [74, 119]]","[[152, 9], [222, 50]]"
9BADDFFC-4488-4277-9E5A-7B6EE8FC2142,train,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
9BCDD1C5-1B6B-4DB0-8BC0-73CD74F8C9F5,train,False,"[[728, 10], [777, 51]]","[[619, 10], [713, 55]]","[[419, 12], [492, 50]]","[[508, 10], [577, 52]]","[[184, 9], [258, 49]]"
9C4722F5-E70E-4ABD-A627-1FFD3D265CBA,train,False,"[[752, 5], [797, 42]]","[[655, 8], [751, 42]]","[[495, 8], [556, 45]]","[[569, 10], [615, 40]]","[[219, 10], [281, 45]]"
9CBAF30F-8C8C-4D7C-AB5C-9F3016F8B387,test,False,"[[171, 87], [214, 119]]","[[74, 88], [146, 119]]","[[152, 47], [222, 87]]","[[20, 91], [74, 119]]","[[152, 9], [222, 50]]"
9D074E77-E745-41C6-B824-A0261E6D6BE0,train,False,"[[699, 9], [747, 45]]","[[599, 9], [683, 43]]","[[398, 6], [464, 40]]","[[481, 2], [512, 45]]","[[160, 8], [229, 43]]"
9D7FE34C-CA72-487D-9999-CE511640DE4B,validation,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
9DA94711-72F0-49F0-A78D-18DA7E81B0AB,train,False,"[[752, 6], [797, 43]]","[[655, 9], [751, 43]]","[[495, 9], [556, 46]]","[[569, 11], [615, 41]]","[[219, 11], [281, 46]]"
9E56865C-C060-41EC-A279-DB17A76300C7,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
A00C84B3-F7F8-475A-89E9-C141AC89EF1A,train,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
A056064D-2AAD-4C87-B552-C6AD31FDEC7A,test,False,"[[194, 45], [242, 74]]","[[83, 45], [181, 75]]","[[203, 5], [256, 36]]","[[29, 48], [63, 76]]","[[81, 2], [133, 36]]"
a0a7e196-eb48-4af6-8026-9ebd39842956,test,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
A12A4A2D-A979-416C-B893-AD1B897E04C1,train,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
A138BAF9-B66F-41A6-88E3-C723B0C54231,train,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
A1AB672A-840E-4183-A6C4-DD8D2945A356,validation,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
A37860CF-5ED7-4B10-9493-DD6AA38A83E4,train,False,"[[752, 6], [797, 43]]","[[655, 9], [751, 43]]","[[495, 9], [556, 46]]","[[569, 11], [615, 41]]","[[219, 11], [281, 46]]"
A47406DB-9ED0-4F4B-AE0C-1AD54C6A3D4E,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
A4E64FB9-0B62-477B-808C-2411057BBA5D,validation,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
A67796CB-5EE0-493B-96ED-424A0C9F0142,validation,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
A6C23AC3-36A7-4D60-8C26-64AC05EC1104,train,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
A7DF202D-0C45-4493-BEC2-3FA995144776,validation,False,"[[752, 5], [797, 42]]","[[655, 8], [751, 42]]","[[495, 8], [556, 45]]","[[569, 10], [615, 40]]","[[219, 10], [281, 45]]"
A8AB9920-6336-4EF4-8F0C-E17971AE7475,test,False,"[[194, 45], [242, 74]]","[[83, 45], [181, 75]]","[[203, 5], [256, 36]]","[[29, 48], [63, 76]]","[[81, 2], [133, 36]]"
A8D943F7-9F3F-4A89-BF49-78C7A092B5D0,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
A8F58A37-46EA-4CB8-A8F1-F06671C126C2,train,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
A9654920-2BCA-4B12-B9BA-2A038916F0AD,train,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
A9C3BA68-5E03-4E58-B6F8-EFE4E95FCF2A,test,False,"[[165, 81], [217, 113]]","[[65, 80], [147, 114]]","[[141, 38], [222, 85]]","[[15, 85], [69, 114]]","[[141, 1], [223, 44]]"
AA00C437-E364-4473-BC57-38386B518DE1,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
AA7A9BDF-8BF2-4FA4-A9A2-E053C1F6E719,test,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
AB00E8FD-513C-4477-A3E0-C8E568C53B29,validation,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
AB78AFC9-CC53-4D6B-82F2-76B3001520E1,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
AC2E128E-1FD7-4706-A1CF-84BAFA1036BA,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
AD0E23FC-82DA-4E18-8586-63E7F68F3669,train,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
AD5F819F-E366-41C8-A220-D77B5A0CA84B,test,False,"[[194, 45], [242, 74]]","[[83, 45], [181, 75]]","[[203, 5], [256, 36]]","[[29, 48], [63, 76]]","[[81, 2], [133, 36]]"
ADEAAD31-1C32-4076-965E-D5B9C02B59C3,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
ADFD1AAF-2768-40EF-9936-DD364EE177D4,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
AEEF4D44-9ACF-48F6-8153-EFE1E74704C2,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
AF89745C-36AB-434B-B81C-C729B680F2DA,train,False,"[[699, 9], [747, 45]]","[[599, 9], [683, 43]]","[[398, 6], [464, 40]]","[[481, 2], [512, 45]]","[[160, 8], [229, 43]]"
B0B07D7F-CE85-433E-93B0-C60CDE3043F6,train,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
B11856BE-ADE6-48A5-AD58-58AE8334D807,test,False,"[[699, 9], [747, 45]]","[[599, 9], [683, 43]]","[[398, 6], [464, 40]]","[[481, 2], [512, 45]]","[[160, 8], [229, 43]]"
B162DCB8-0540-43AE-B6BF-B9FABF153D16,test,False,"[[165, 81], [217, 113]]","[[65, 80], [147, 114]]","[[141, 38], [222, 85]]","[[15, 85], [69, 114]]","[[141, 1], [223, 44]]"
B1753BD6-FDE5-4703-9DB6-9B5E82114EB7,train,False,"[[752, 6], [797, 43]]","[[655, 9], [751, 43]]","[[495, 9], [556, 46]]","[[569, 11], [615, 41]]","[[219, 11], [281, 46]]"
B185E048-3B6D-4626-8B5C-68268054AF1A,test,False,"[[194, 45], [242, 74]]","[[83, 45], [181, 75]]","[[203, 5], [256, 36]]","[[29, 48], [63, 76]]","[[81, 2], [133, 36]]"
B24B45F2-5873-4293-A134-E5D5DD52ADB6,test,False,"[[194, 45], [242, 74]]","[[83, 45], [181, 75]]","[[203, 5], [256, 36]]","[[29, 48], [63, 76]]","[[81, 2], [133, 36]]"
B27D913A-8B14-46A5-8A17-6F93692C80B9,validation,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
B2F27788-5308-488F-B762-96196E0AFDFE,train,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
B301512A-1C01-4132-AD7D-B533C407B694,train,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
B5DD24F0-2439-4A5E-A318-9074019DB8B7,train,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
B6034EE6-D0DA-4391-9000-08403D08032A,train,False,"[[165, 81], [217, 113]]","[[65, 80], [147, 114]]","[[141, 38], [222, 85]]","[[15, 85], [69, 114]]","[[141, 1], [223, 44]]"
B6A1FA69-860B-4599-B633-2AF657CBA16B,test,False,"[[194, 45], [242, 74]]","[[83, 45], [181, 75]]","[[203, 5], [256, 36]]","[[29, 48], [63, 76]]","[[81, 2], [133, 36]]"
B70381BD-0B20-43A5-8FC2-A97649906E21,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
B77EBD62-BB2D-4FA7-A61F-73F1CCD09476,test,False,"[[165, 82], [217, 114]]","[[65, 81], [147, 115]]","[[141, 39], [222, 86]]","[[15, 86], [69, 115]]","[[141, 2], [223, 45]]"
B7E86DA3-FD88-4601-9082-13CEAD981963,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
B87674E8-2ACE-4CCC-8594-C5B625DDFDCB,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
B8A8FD47-78D0-40C9-880D-662D95EE0A91,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
BA2E64A9-03D3-4921-8BD5-DB4938F03D2D,test,False,"[[165, 81], [217, 113]]","[[65, 80], [147, 114]]","[[141, 38], [222, 85]]","[[15, 85], [69, 114]]","[[141, 1], [223, 44]]"
BA47218C-825C-40DA-A49E-E23D2D1EDB69,train,False,"[[699, 9], [747, 45]]","[[599, 9], [683, 43]]","[[398, 6], [464, 40]]","[[481, 2], [512, 45]]","[[160, 8], [229, 43]]"
BAB79F1B-073E-4F0A-A812-27D3FB1137B2,test,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
BBFE51A5-A1BD-4C8D-9930-50A0AE0EC5BB,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
BC1D2B06-93CA-4000-BBD6-FE822C0242E6,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
BC9717F2-80D0-434E-9576-C7149907973D,test,False,"[[171, 87], [214, 119]]","[[74, 88], [146, 119]]","[[152, 47], [222, 87]]","[[20, 91], [74, 119]]","[[152, 9], [222, 50]]"
BCC84F26-E23C-467B-8C29-01A68238743A,train,False,"[[699, 9], [747, 45]]","[[599, 9], [683, 43]]","[[398, 6], [464, 40]]","[[481, 2], [512, 45]]","[[160, 8], [229, 43]]"
BD58AC27-76BA-482B-BA3F-BC6F355C2901,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
BDBD46F4-3E08-42A5-B82E-4BCAD5AE85E9,test,False,"[[194, 45], [242, 74]]","[[83, 45], [181, 75]]","[[203, 5], [256, 36]]","[[29, 48], [63, 76]]","[[81, 2], [133, 36]]"
BE65586A-C779-42E3-9669-4659C9B10C1A,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
BF9BEDED-1D21-4BD0-9C17-48AE7D4C5CA8,train,False,"[[752, 5], [797, 42]]","[[655, 8], [751, 42]]","[[495, 8], [556, 45]]","[[569, 10], [615, 40]]","[[219, 10], [281, 45]]"
C0473DA4-FE71-4FCD-8FAD-AC65568C1F82,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
C0E62F34-1AC5-4D2F-B2ED-E378AF03F354,validation,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
C4B4F957-2F7D-47B6-B1B7-079CEC1F5B8D,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
C5B8D9E4-0201-4A7C-A80C-E41A1BC84696,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
C615F3B8-8BF3-4CCE-BB9B-5126D17FCA55,train,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
C6B69C66-1D4D-41A4-BD54-A97D5B5BB80B,train,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
C77ED2C8-5C07-45C8-8ACF-7A97BA6A2D7A,test,False,"[[194, 45], [242, 74]]","[[83, 45], [181, 75]]","[[203, 5], [256, 36]]","[[29, 48], [63, 76]]","[[81, 2], [133, 36]]"
c7daaed0-f013-43cf-8a5e-8c53fcda1548,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
C84EBE09-7495-4BF0-B74A-97DBD12926DB,validation,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
C89114E0-C619-42D9-9810-335C87BB198D,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
C8AEADE7-EC6D-4558-826F-90B13F3982EE,train,False,"[[699, 9], [747, 45]]","[[599, 9], [683, 43]]","[[398, 6], [464, 40]]","[[481, 2], [512, 45]]","[[160, 8], [229, 43]]"
C961408E-3454-491A-A4A5-4267C0D759DC,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
C9A13518-1E28-4609-9F96-530CF6B62F7B,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
CA630348-9A59-4E04-B7DE-630E6868D865,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
CA6E1AA4-7E51-48CB-BE44-F3DC5AAFCD8B,validation,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
CAA33602-D576-4915-BCF9-CA20B42A8828,test,False,"[[171, 87], [214, 119]]","[[74, 88], [146, 119]]","[[152, 47], [222, 87]]","[[20, 91], [74, 119]]","[[152, 9], [222, 50]]"
CAA7C5D0-4A7D-4206-8B67-8B91073094C2,test,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
CBE80047-255B-41A8-8F54-4D0C34B3BADC,test,False,"[[165, 81], [217, 113]]","[[65, 80], [147, 114]]","[[141, 38], [222, 85]]","[[15, 85], [69, 114]]","[[141, 1], [223, 44]]"
CC7B32C3-5226-4484-8027-0F5B8779D2D6,train,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
CC8DE78F-BA57-4642-8CBB-EAFE2ADC3E3D,train,False,"[[752, 6], [797, 43]]","[[655, 9], [751, 43]]","[[495, 9], [556, 46]]","[[569, 11], [615, 41]]","[[219, 11], [281, 46]]"
CCDE9F74-A1C2-41F4-87C2-951CA59BFC74,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
CD10F14F-0A73-44ED-AD58-344A3235271B,train,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
CE89B075-7D06-4607-8A14-9EF38CF7D529,train,False,"[[728, 10], [777, 51]]","[[619, 10], [713, 55]]","[[419, 12], [492, 50]]","[[508, 10], [577, 52]]","[[184, 9], [258, 49]]"
CE98DE0A-C32A-4B27-B048-FB7D6CE4BB09,train,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
CF008835-BB3B-4B07-AB54-59CC42BBF1B4,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
CF330C18-9E94-47EF-8648-3F4001676FD4,train,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
CFA518FD-46BA-4F05-90FE-6EAD9C3E6554,test,False,"[[752, 6], [797, 43]]","[[655, 9], [751, 43]]","[[495, 9], [556, 46]]","[[569, 11], [615, 41]]","[[219, 11], [281, 46]]"
CFD223F6-5C09-4619-B499-F8AEAB6AEA53,train,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
D00513A5-9273-4A3F-9D17-4F278D2F2077,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
D081CF0C-8565-44C7-A0C1-4BD319B81F25,test,False,"[[194, 45], [242, 74]]","[[93, 48], [175, 75]]","[[203, 5], [256, 36]]","[[29, 48], [71, 77]]","[[81, 2], [133, 36]]"
D0C022FD-297E-4509-8281-702C05AFC6D5,test,False,"[[165, 81], [217, 113]]","[[65, 80], [147, 114]]","[[141, 38], [222, 85]]","[[15, 85], [69, 114]]","[[141, 1], [223, 44]]"
D10465E3-88EC-4832-99FD-08672470A105,test,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
D1A3F0EB-38D7-4BD2-B3CB-A8ABDD1D0271,validation,False,"[[699, 9], [747, 45]]","[[599, 9], [683, 43]]","[[398, 6], [464, 40]]","[[481, 2], [512, 45]]","[[160, 8], [229, 43]]"
D2238075-7A4E-4B60-B2C4-6AA503964321,test,False,"[[699, 9], [747, 45]]","[[599, 9], [683, 43]]","[[398, 6], [464, 40]]","[[481, 2], [512, 45]]","[[160, 8], [229, 43]]"
D2632663-1345-4BDB-8686-E441D5F8DE30,train,False,"[[728, 10], [777, 51]]","[[619, 10], [713, 55]]","[[419, 12], [492, 50]]","[[508, 10], [577, 52]]","[[184, 9], [258, 49]]"
D2CFFF99-D5D2-43A4-A732-6FCEEDE4BBCC,test,False,"[[171, 87], [214, 119]]","[[74, 88], [146, 119]]","[[152, 47], [222, 87]]","[[20, 91], [74, 119]]","[[152, 9], [222, 50]]"
D3A6CE99-07F5-488C-A577-FBB137F81FA7,validation,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
D3FE4B70-DAB8-4AD3-A813-61AE90F135F6,validation,False,"[[652, 4], [706, 41]]","[[565, 0], [644, 42]]","[[434, 4], [484, 41]]","[[488, 1], [517, 41]]","[[189, 4], [250, 41]]"
D5B5634B-C369-4B1D-B185-51E05B7384B0,train,False,"[[752, 6], [797, 43]]","[[655, 9], [751, 43]]","[[495, 9], [556, 46]]","[[569, 11], [615, 41]]","[[219, 11], [281, 46]]"
D6751F22-D833-4379-971B-7B6F279072AB,test,False,"[[171, 87], [214, 119]]","[[74, 88], [146, 119]]","[[152, 47], [222, 87]]","[[20, 91], [74, 119]]","[[152, 9], [222, 50]]"
D67BF440-BB87-459B-AF60-7D5580243B89,train,False,"[[753, 7], [800, 43]]","[[662, 6], [751, 42]]","[[507, 8], [569, 50]]","[[577, 10], [619, 46]]","[[214, 6], [289, 51]]"
D809C980-A42D-4367-8945-09E9FDE27E78,train,False,"[[668, 6], [719, 46]]","[[579, 8], [656, 47]]","[[446, 10], [499, 44]]","[[502, 7], [557, 46]]","[[201, 6], [256, 48]]"
